fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",6213,624,632,607.5,607.6,"2024-02-25"
"Himalayan Reinsurance Limited","HRL",6945,633.2,637.9,617.6,624,"2024-02-22"
"Himalayan Reinsurance Limited","HRL",4862,650,662.9,633.1,633.2,"2024-02-21"
"Himalayan Reinsurance Limited","HRL",9071,621,652.5,620,650,"2024-02-20"
"Himalayan Reinsurance Limited","HRL",18259,655,666,640.1,645.1,"2024-02-18"
"Himalayan Reinsurance Limited","HRL",7657,670,674,654.8,655.7,"2024-02-15"
"Himalayan Reinsurance Limited","HRL",5402,680,680,666.5,668.1,"2024-02-14"
"Himalayan Reinsurance Limited","HRL",6791,692.1,692.1,672,672,"2024-02-13"
"Himalayan Reinsurance Limited","HRL",6103,703,704,690,692.1,"2024-02-12"
"Himalayan Reinsurance Limited","HRL",12559,702.7,731,691,694.9,"2024-02-11"
"Himalayan Reinsurance Limited","HRL",5469,698,709,688,689,"2024-02-08"
"Himalayan Reinsurance Limited","HRL",7088,700,714,695.2,696.1,"2024-02-07"
"Himalayan Reinsurance Limited","HRL",12989,685.5,708,685.5,704.9,"2024-02-06"
"Himalayan Reinsurance Limited","HRL",6660,690,700,685.1,685.5,"2024-02-05"
"Himalayan Reinsurance Limited","HRL",8692,695.1,700,680,688.1,"2024-02-04"
"Himalayan Reinsurance Limited","HRL",11286,720,722.1,695,695.1,"2024-02-01"
"Himalayan Reinsurance Limited","HRL",16230,723,728,698,714.6,"2024-01-31"
"Himalayan Reinsurance Limited","HRL",26169,682.3,721,675.8,709.6,"2024-01-30"
"Himalayan Reinsurance Limited","HRL",23439,645,684,645,669,"2024-01-29"
"Himalayan Reinsurance Limited","HRL",18796,650,659.6,635.1,645,"2024-01-28"
"Himalayan Reinsurance Limited","HRL",15857,657,661,645.1,646.8,"2024-01-25"
"Himalayan Reinsurance Limited","HRL",15294,660,674,655,657,"2024-01-24"
"Himalayan Reinsurance Limited","HRL",31978,645,681,635,659.9,"2024-01-23"
"Himalayan Reinsurance Limited","HRL",36304,667.4,675,641,646,"2024-01-22"
"Himalayan Reinsurance Limited","HRL",33726,666,709,663,681,"2024-01-21"
"Himalayan Reinsurance Limited","HRL",153834,614.2,661.5,558,653,"2024-01-18"
"Himalayan Reinsurance Limited","HRL",48611,558.4,602.2,558.4,602.2,"2024-01-17"
"Himalayan Reinsurance Limited","HRL",4175,507.7,547.5,507.7,547.5,"2024-01-16"
"Himalayan Reinsurance Limited","HRL",2506,461.6,497.8,461.6,497.8,"2024-01-14"
"Himalayan Reinsurance Limited","HRL",2148,419.7,452.6,419.7,452.6,"2024-01-11"
"Himalayan Reinsurance Limited","HRL",1042,381.5,411.5,381.5,411.5,"2024-01-10"
"Himalayan Reinsurance Limited","HRL",687,346.9,374.1,346.9,374.1,"2024-01-09"
"Himalayan Reinsurance Limited","HRL",1603,309.2,340.1,309.2,340.1,"2024-01-08"
